DATE & TIME,CHOKE,WELL Name,Test,Well Head Pressure  psig,Well Head Temp deg C,Sep. Static Pressure psig,Sep. Gas Temp deg C,Gas Spec. Gravity air=1,Gas Rate Sm3/d,Gas Cumm. Sm3,GOR (Gas/Oil Ratio) m3/m3,Oil Density  g/cm3,Oil Temp deg C, Raw Oil Flow  m3/d,Oil Flow Sm3/d,Water Flow Rate m3/d,WaterDensity Kg/m3,Flow Water Cut  %
07-Sep-20 7:00,40,LCA-3008,sep-movil-r2,1414.6,66.19,1328.11,43.21,-,165141.69,6880.90,3943.28,0.552,52.14,65.03,41.88,14.69,1.08,25.968
07-Sep-20 8:00,40,LCA-3008,sep-movil-r2,1414.5,64.75,1327.89,40.74,-,165056.19,6877.34,3961.34,0.553,51.14,64.70,41.67,14.50,1.08,25.816
07-Sep-20 9:00,40,LCA-3008,sep-movil-r2,1413.7,62.59,1327.58,38.45,-,165103.66,6879.32,3993.96,0.553,49.26,64.19,41.34,14.33,1.08,25.742
07-Sep-20 10:00,40,LCA-3008,sep-movil-r2,1415.7,67.43,1328.20,43.83,-,165278.03,6886.58,3953.22,0.553,52.64,64.92,41.81,14.26,1.08,25.433
07-Sep-20 11:00,40,LCA-3008,sep-movil-r2,1415.8,67.98,1330.17,44.61,-,166572.85,6940.54,3960.40,0.553,53.41,65.31,42.06,14.11,1.07,25.120
07-Sep-20 12:00,40,LCA-3008,sep-movil-r2,1415.8,69.03,1329.85,46.13,-,167261.23,6969.22,3962.81,0.553,54.13,65.54,42.21,14.34,1.07,25.359
07-Sep-20 13:00,40,LCA-3008,sep-movil-r2,1416.4,70.01,1329.90,47.37,-,167130.13,6963.76,3931.51,0.553,54.77,66.01,42.51,14.16,1.07,24.987
07-Sep-20 14:00,40,LCA-3008,sep-movil-r2,1416.6,69.81,1329.73,47.08,-,165098.39,6879.10,3840.08,0.554,54.39,66.76,42.99,13.94,1.07,24.485
07-Sep-20 15:00,40,LCA-3008,sep-movil-r2,1416.6,70.00,1329.42,47.04,-,165104.01,6879.33,3621.08,0.553,54.66,70.80,45.60,13.76,1.07,23.182
02-Sep-20 18:00,40,LCA-3011,sep-movil-r2,1456.9,71.71,1296.73,47.78,-,216408.96,9017.04,10956.59,0.570,53.41,30.67,19.75,13.79,1.07,41.113
02-Sep-20 19:00,40,LCA-3011,sep-movil-r2,1454.9,71.14,1297.33,47.04,-,217195.24,9049.80,10235.50,0.567,53.18,32.95,21.22,14.52,1.07,40.627
02-Sep-20 20:00,40,LCA-3011,sep-movil-r2,1455.0,71.70,1297.49,47.93,-,217455.34,9060.64,10161.41,0.572,54.18,33.23,21.40,14.52,1.07,40.423
02-Sep-20 21:00,40,LCA-3011,sep-movil-r2,1454.5,71.85,1297.70,48.11,-,218508.68,9104.53,10080.19,0.572,54.91,33.66,21.68,14.45,1.07,39.998
02-Sep-20 22:00,40,LCA-3011,sep-movil-r2,1454.2,71.72,1297.84,47.16,-,219260.21,9135.84,10157.11,0.569,54.56,33.52,21.59,14.45,1.07,40.098
02-Sep-20 23:00,40,LCA-3011,sep-movil-r2,1453.8,70.48,1297.82,46.82,-,218113.67,9088.07,10064.96,0.568,54.61,33.65,21.67,14.43,1.07,39.972
03-Sep-20 0:00,40,LCA-3011,sep-movil-r2,1453.7,70.81,1297.79,47.73,-,217741.19,9072.55,10050.76,0.569,54.54,33.64,21.66,14.36,1.07,39.862
03-Sep-20 1:00,40,LCA-3011,sep-movil-r2,1453.8,70.45,1297.67,46.90,-,217904.85,9079.37,10179.35,0.569,53.84,33.24,21.41,14.30,1.07,40.049
03-Sep-20 2:00,40,LCA-3011,sep-movil-r2,1453.8,70.22,1297.75,44.38,-,218681.19,9111.72,10212.54,0.569,53.60,33.25,21.41,14.31,1.07,40.058
03-Sep-20 3:00,40,LCA-3011,sep-movil-r2,1453.4,69.08,1297.63,45.16,-,219665.40,9152.73,10292.56,0.568,53.63,33.14,21.34,14.30,1.07,40.121
03-Sep-20 4:00,40,LCA-3011,sep-movil-r2,1453.2,70.23,1297.01,45.42,-,218593.29,9108.05,10223.81,0.567,54.03,33.20,21.38,14.27,1.07,40.027
03-Sep-20 5:00,40,LCA-3011,sep-movil-r2,1453.4,70.81,1298.71,45.81,-,218997.46,9124.89,10264.36,0.567,54.09,33.13,21.34,14.23,1.07,40.010
03-Sep-20 6:00,40,LCA-3011,sep-movil-r2,1453.0,69.35,1296.97,45.42,-,219209.62,9133.73,10218.78,0.572,53.45,33.31,21.45,14.27,1.07,39.948
03-Sep-20 7:00,40,LCA-3011,sep-movil-r2,1452.8,68.90,1296.75,44.28,-,218215.10,9092.30,10184.65,0.571,53.44,33.27,21.43,14.23,1.07,39.909
03-Sep-20 8:00,40,LCA-3011,sep-movil-r2,1452.9,69.12,1295.33,45.04,-,218955.72,9123.16,10203.88,0.570,53.63,33.32,21.46,14.01,1.07,39.500
03-Sep-20 9:00,40,LCA-3011,sep-movil-r2,1453.4,70.34,1298.09,45.73,-,218304.35,9096.01,9015.48,0.567,54.35,37.60,24.21,16.29,1.07,40.218
03-Sep-20 10:00,40,LCA-3011,sep-movil-r2,1454.3,71.78,1298.14,47.43,-,218309.26,9096.22,9132.26,0.565,54.59,37.12,23.91,15.41,1.07,39.196
03-Sep-20 11:00,40,LCA-3011,sep-movil-r2,1455.3,73.26,1297.58,48.95,-,217408.27,9058.68,9226.30,0.562,55.63,36.59,23.56,13.95,1.07,37.186
03-Sep-20 12:00,40,LCA-3011,sep-movil-r2,1455.4,73.23,1297.56,49.40,-,217412.71,9058.86,9289.97,0.558,55.46,36.34,23.40,13.85,1.07,37.178
03-Sep-20 13:00,40,LCA-3011,sep-movil-r2,1455.5,72.38,1297.40,47.40,-,217878.96,9078.29,9138.88,0.554,54.35,37.02,23.84,13.59,1.07,36.307
03-Sep-20 14:00,40,LCA-3011,sep-movil-r2,1454.9,69.17,1297.25,43.17,-,217666.71,9069.45,9020.33,0.555,51.69,37.47,24.13,13.15,1.07,35.273
03-Sep-20 15:00,40,LCA-3011,sep-movil-r2,1455.0,68.14,1297.28,42.77,-,217835.05,9076.46,9068.45,0.557,50.77,37.30,24.02,13.09,1.07,35.272
03-Sep-20 16:00,40,LCA-3011,sep-movil-r2,1455.0,67.54,1297.27,41.44,-,218116.60,9088.19,9143.91,0.563,50.12,37.04,23.85,13.08,1.07,35.415
03-Sep-20 17:00,40,LCA-3011,sep-movil-r2,1454.4,65.27,1297.13,38.08,-,217007.52,9041.98,9280.31,0.569,48.93,36.31,23.38,13.29,1.07,36.239
03-Sep-20 18:00,40,LCA-3011,sep-movil-r2,1454.1,64.50,1296.96,36.95,,217149.70,9047.90,9187.71,0.569,48.84,36.70,23.63,13.49,1.07,36.337
03-Sep-20 20:00,40,LCA-3012,sep-movil-r2,1484.5,63.17,1297.73,35.84,-,237254.66,9885.61,9448.78,0.581,48.66,38.99,25.11,15.87,1.08,38.727
03-Sep-20 21:00,40,LCA-3012,sep-movil-r2,1484.1,61.91,1297.94,33.86,-,247400.60,10308.36,8798.96,0.588,47.88,43.66,28.12,15.96,1.08,36.209
03-Sep-20 22:00,40,LCA-3012,sep-movil-r2,1483.9,62.59,1298.05,36.16,-,241697.41,10070.73,9705.37,0.592,49.08,38.67,24.90,16.04,1.08,39.176
03-Sep-20 23:00,40,LCA-3012,sep-movil-r2,1483.8,64.86,1297.19,38.77,-,241030.04,10042.92,10187.00,0.583,50.31,36.74,23.66,16.09,1.08,40.477
04-Sep-20 0:00,40,LCA-3012,sep-movil-r2,1484.2,67.85,1298.78,45.68,-,237604.25,9900.18,10589.86,0.577,53.13,34.84,22.44,16.01,1.07,41.642
04-Sep-20 1:00,40,LCA-3012,sep-movil-r2,1484.4,66.65,1298.90,43.87,-,238405.52,9933.56,10821.25,0.576,52.87,34.21,22.03,16.01,1.07,42.086
04-Sep-20 2:00,40,LCA-3012,sep-movil-r2,1485.8,65.07,1300.80,44.29,-,236910.60,9871.28,10807.10,0.566,52.47,34.04,21.92,15.95,1.07,42.116
04-Sep-20 3:00,40,LCA-3012,sep-movil-r2,1484.7,64.01,1298.11,44.38,-,236701.07,9862.54,10829.35,0.569,51.79,33.94,21.86,16.02,1.07,42.294
04-Sep-20 4:00,40,LCA-3012,sep-movil-r2,1483.7,64.51,1288.43,41.58,-,236630.95,9859.62,10854.93,0.566,51.55,33.85,21.80,16.06,1.07,42.420
04-Sep-20 5:00,40,LCA-3012,sep-movil-r2,1484.5,70.41,1283.02,46.07,-,239737.41,9989.06,10945.69,0.563,54.03,34.01,21.90,16.12,1.07,42.396
04-Sep-20 6:00,40,LCA-3012,sep-movil-r2,1484.3,71.52,1295.42,46.67,-,239509.14,9979.55,10805.01,0.569,54.89,34.42,22.17,16.84,1.07,43.172
04-Sep-20 7:00,40,LCA-3012,sep-movil-r2,1484.9,70.91,1294.59,45.98,-,234461.68,9769.24,10601.95,0.567,54.53,34.34,22.11,16.11,1.07,42.145
04-Sep-20 8:00,40,LCA-3012,sep-movil-r2,1484.2,71.43,1297.64,46.09,-,236057.94,9835.75,10514.91,0.566,54.23,34.86,22.45,16.02,1.07,41.643
04-Sep-20 9:00,40,LCA-3012,sep-movil-r2,1483.5,71.04,1297.77,46.70,-,237077.45,9878.23,10563.35,0.571,54.47,34.85,22.44,16.73,"1,074",42.708
04-Sep-20 10:00,40,LCA-3012,sep-movil-r2,1482.9,72.81,1295.66,47.89,-,237366.65,9890.28,10485.97,0.566,55.45,35.15,22.64,17.62,1.07,43.769
04-Sep-20 11:00,40,LCA-3012,sep-movil-r2,1481.8,72.76,1298.11,48.06,-,237052.07,9877.17,10319.41,0.565,55.55,35.67,22.97,17.21,1.07,42.831
04-Sep-20 12:00,40,LCA-3012,sep-movil-r2,1488.2,70.37,1299.23,46.23,-,237070.65,9877.94,10225.61,0.568,53.77,36.00,23.18,17.14,1.07,42.506
04-Sep-20 13:00,40,LCA-3012,sep-movil-r2,1487.8,70.33,1301.56,47.05,-,237802.19,9908.42,10172.40,0.574,53.98,36.30,23.38,17.10,1.07,42.246
04-Sep-20 14:00,40,LCA-3012,sep-movil-r2,1482.8,71.87,1293.42,48.39,-,237574.40,9898.93,10171.06,0.551,55.46,36.27,23.36,17.14,1.07,42.323
04-Sep-20 15:00,40,LCA-3012,sep-movil-r2,1483.5,72.48,1295.97,48.90,-,237196.59,9883.19,9877.12,0.551,55.79,37.29,24.01,16.96,1.07,41.391
04-Sep-20 16:00,40,LCA-3012,sep-movil-r2,1483.4,71.75,1295.64,47.51,-,236627.09,9859.46,9803.45,0.553,54.58,37.48,24.14,16.40,1.07,40.457
04-Sep-20 17:00,40,LCA-3012,sep-movil-r2,1483.6,70.20,1295.66,46.12,-,237014.59,9875.61,9731.23,0.554,53.15,37.82,24.36,15.29,1.07,38.566
04-Sep-20 18:00,40,LCA-3012,sep-movil-r2,1484.2,66.06,1297.93,46.35,-,236737.96,9864.08,9865.96,0.566,51.93,37.26,24.00,14.76,1.07,38.085
04-Sep-20 19:00,40,LCA-3012,sep-movil-r2,1483.6,65.59,1297.66,45.95,-,235520.70,9813.36,9654.58,0.571,51.62,37.88,24.39,14.86,1.07,37.855
01-Sep-20 18:00,40,LCA-3013,sep-movil-r2,1526.5,66.30,1324.82,41.27,-,200037.64,8334.90,11917.93,0.607,50.31,26.60,16.78,16.32,1.07,49.298
01-Sep-20 19:00,40,LCA-3013,sep-movil-r2,1553.5,65.81,1327.04,41.27,-,258497.06,10770.71,12372.77,0.573,42.05,33.11,20.89,19.27,1.08,47.980
01-Sep-20 20:00,40,LCA-3013,sep-movil-r2,1555.7,64.92,1330.53,40.90,-,273574.53,11398.94,12574.16,0.503,40.98,34.48,21.76,27.58,1.07,55.901
01-Sep-20 21:00,40,LCA-3013,sep-movil-r2,1554.4,64.39,1328.64,40.31,-,276237.57,11509.90,10969.12,0.537,50.39,39.91,25.18,18.53,1.08,42.390
01-Sep-20 22:00,40,LCA-3013,sep-movil-r2,1555.0,63.94,1326.85,39.84,-,277103.02,11545.96,10878.10,0.566,43.94,40.37,25.47,23.42,1.08,47.900
01-Sep-20 23:00,40,LCA-3013,sep-movil-r2,1554.3,63.39,1317.99,39.03,-,271176.36,11299.02,11974.27,0.537,45.53,35.89,22.65,29.94,1.07,56.935
02-Sep-20 0:00,40,LCA-3013,sep-movil-r2,1553.9,60.76,1309.33,38.64,-,268947.19,11206.13,10162.70,0.543,48.55,41.94,26.46,19.84,1.08,42.847
02-Sep-20 1:00,40,LCA-3013,sep-movil-r2,1520.1,64.51,1312.58,36.09,-,268404.42,11183.52,11459.15,0.564,41.37,37.12,23.42,19.16,1.07,44.995
02-Sep-20 2:00,40,LCA-3013,sep-movil-r2,1549.1,65.51,1323.79,38.97,-,265369.27,11057.05,11449.86,0.551,28.49,36.73,23.18,23.22,1.07,50.047
02-Sep-20 3:00,40,LCA-3013,sep-movil-r2,1542.4,68.35,1327.01,40.85,-,273387.27,11391.14,12776.77,0.557,39.97,33.91,21.40,24.33,1.07,53.207
02-Sep-20 4:00,40,LCA-3013,sep-movil-r2,1542.3,67.28,1327.22,41.42,-,269170.46,11215.44,12050.21,0.559,46.93,35.40,22.34,25.22,1.06,53.031
02-Sep-20 5:00,40,LCA-3013,sep-movil-r2,1544.3,69.25,1328.84,42.98,-,272246.91,11343.62,12236.33,0.570,52.69,35.26,22.25,18.70,1.08,45.666
02-Sep-20 6:00,40,LCA-3013,sep-movil-r2,1561.0,68.33,1330.04,42.85,-,277685.71,11570.24,12302.84,0.544,52.57,35.77,22.57,24.49,1.07,52.039
02-Sep-20 7:00,40,LCA-3013,sep-movil-r2,1559.3,68.04,1336.81,43.75,-,275601.16,11483.38,12700.46,0.565,52.46,34.39,21.70,26.20,1.07,54.697
02-Sep-20 8:00,40,LCA-3013,sep-movil-r2,1542.4,68.44,1335.51,44.05,-,273405.52,11391.90,12725.09,0.567,53.74,34.05,21.49,21.43,1.07,49.935
02-Sep-20 9:00,40,LCA-3013,sep-movil-r2,1501.4,67.02,1319.20,40.91,-,266090.12,11087.09,12557.95,0.557,50.20,33.58,21.19,18.82,1.07,47.039
02-Sep-20 10:00,40,LCA-3013,sep-movil-r2,1545.1,67.36,1299.77,39.53,-,268887.82,11203.66,11024.70,0.567,50.75,37.99,24.39,16.66,1.08,40.585
02-Sep-20 11:00,40,LCA-3013,sep-movil-r2,1542.4,70.28,1300.00,44.03,-,267009.50,11125.40,10521.19,0.564,53.24,39.53,25.38,18.10,1.07,41.630
02-Sep-20 12:00,40,LCA-3013,sep-movil-r2,1539.5,72.51,1296.58,46.96,-,264638.56,11026.61,10745.82,0.563,55.09,38.36,24.63,17.71,1.07,41.831
02-Sep-20 13:00,40,LCA-3013,sep-movil-r2,1540.6,72.97,1299.70,48.75,-,259127.05,10796.96,10432.27,0.566,55.47,38.69,24.84,17.35,1.07,41.124
02-Sep-20 14:00,40,LCA-3013,sep-movil-r2,1540.1,73.30,1299.75,49.44,-,258865.32,10786.06,10522.36,0.568,55.85,38.32,24.60,17.44,1.07,41.483
02-Sep-20 15:00,40,LCA-3013,sep-movil-r2,1538.9,72.25,1299.06,49.22,-,258447.36,10768.64,10568.81,0.573,55.67,38.09,24.45,17.76,1.07,42.072
02-Sep-20 16:00,40,LCA-3013,sep-movil-r2,1538.0,71.98,1298.40,48.50,-,258555.23,10773.13,10800.05,0.569,55.11,37.29,23.94,17.76,1.07,42.590
02-Sep-20 17:00,40,LCA-3013,sep-movil-r2,1538.2,72.18,1299.29,48.43,-,258451.81,10768.83,10703.88,0.640,54.63,37.61,24.15,17.42,1.07,41.910
27-Nov-20 16:00,40,LCA-3011,sep-movil-r4,1401.6,62.31,1279.79,49.19,-,190315.51,7929.81,7453.24,0.069,39.50,39.65,25.53,14.15,1.06,40.178
27-Nov-20 17:00,40,LCA-3011,sep-movil-r4,1400.4,61.45,1279.68,48.78,-,190812.90,15880.35,7776.73,0.539,46.37,38.10,24.54,13.00,1.06,34.633
27-Nov-20 18:00,40,LCA-3011,sep-movil-r4,1400.4,59.73,1279.41,47.52,-,187549.21,23694.90,7641.71,0.539,53.20,38.11,24.54,12.58,1.07,33.887
27-Nov-20 19:00,40,LCA-3011,sep-movil-r4,1400.1,60.37,1279.87,47.27,-,187536.76,31508.93,7294.74,0.539,52.54,39.92,25.71,13.49,1.07,34.415
27-Nov-20 20:00,40,LCA-3011,sep-movil-r4,1399.6,57.36,1279.63,46.51,-,187870.30,39336.86,7666.86,0.540,52.27,38.05,24.50,12.81,1.07,34.330
27-Nov-20 21:00,40,LCA-3011,sep-movil-r4,1398.7,58.87,1279.64,43.97,-,188243.31,47180.33,8144.42,0.540,51.81,35.89,23.11,12.85,1.07,35.731
27-Nov-20 22:00,40,LCA-3011,sep-movil-r4,1398.3,58.18,1280.04,44.78,-,189053.94,55057.58,7822.06,0.540,50.74,37.53,24.17,12.95,1.07,34.887
27-Nov-20 23:00,40,LCA-3011,sep-movil-r4,1399.0,58.29,1280.48,47.31,-,187898.75,62886.70,7301.51,0.539,52.66,39.96,25.73,13.21,1.07,33.920
28-Nov-20 0:00,40,LCA-3011,sep-movil-r4,1398.2,58.91,1280.45,45.60,-,187775.67,70710.68,7789.93,0.542,52.87,37.43,24.10,13.33,1.07,35.608
28-Nov-20 1:00,40,LCA-3011,sep-movil-r4,1397.2,58.82,1280.44,47.02,-,187833.27,78537.07,8045.97,0.542,52.51,36.25,23.35,13.40,1.07,36.468
28-Nov-20 2:00,40,LCA-3011,sep-movil-r4,1398.2,58.53,1280.33,47.52,-,187494.76,86349.35,7679.79,0.540,52.92,37.91,24.41,12.75,1.07,34.307
28-Nov-20 3:00,40,LCA-3011,sep-movil-r4,1396.2,58.69,1281.11,49.84,-,187742.23,94171.94,7876.93,0.541,53.40,37.01,23.83,13.44,1.07,36.057
28-Nov-20 4:00,40,LCA-3011,sep-movil-r4,1395.7,58.46,1281.20,47.83,-,187646.21,101990.53,7625.65,0.541,54.18,38.21,24.61,12.65,1.07,33.953
28-Nov-20 5:00,40,LCA-3011,sep-movil-r4,1395.6,58.00,1281.03,46.07,-,188059.81,109826.36,7965.58,0.542,53.65,36.66,23.61,13.38,1.07,36.173
28-Nov-20 6:00,40,LCA-3011,sep-movil-r4,1395.0,58.86,1280.85,43.25,-,188101.95,117663.94,7485.49,0.542,52.70,39.02,25.13,12.87,1.07,33.869
28-Nov-20 7:00,40,LCA-3011,sep-movil-r4,1398.0,58.89,1281.03,45.77,-,187769.94,125487.69,7518.52,0.542,52.34,38.78,24.97,13.30,1.07,34.749
28-Nov-20 8:00,40,LCA-3011,sep-movil-r4,1398.8,58.98,1280.77,50.73,-,187422.88,133296.98,7804.49,0.540,53.91,37.29,24.01,12.78,1.07,34.733
28-Nov-20 9:00,40,LCA-3011,sep-movil-r4,1399.4,61.00,1280.24,52.05,-,187448.23,141107.32,7903.03,0.540,56.16,36.83,23.72,13.36,1.06,36.032
28-Nov-20 10:00,40,LCA-3011,sep-movil-r4,1397.3,61.30,1277.69,51.96,-,187104.74,148903.35,7749.67,0.540,56.64,37.49,24.14,12.75,1.06,34.559
28-Nov-20 11:00,40,LCA-3011,sep-movil-r4,1393.9,61.32,1273.96,51.57,-,187977.31,156735.74,8025.58,0.541,56.34,36.37,23.42,13.06,1.06,35.798
28-Nov-20 12:00,40,LCA-3011,sep-movil-r4,1397.6,61.15,1278.17,52.52,-,186970.41,164526.17,8314.05,0.540,56.31,34.92,22.49,13.18,1.06,38.671
28-Nov-20 13:00,40,LCA-3011,sep-movil-r4,1399.5,61.62,1278.81,51.94,-,187378.92,172333.63,7943.24,0.540,56.59,36.63,23.59,12.95,1.07,35.441
28-Nov-20 14:00,40,LCA-3011,sep-movil-r4,1398.4,61.96,1277.68,51.47,-,187547.99,180148.13,7983.10,0.541,56.50,36.48,23.49,12.81,1.07,35.286
28-Nov-20 15:00,40,LCA-3011,sep-movil-r4,1397.1,61.98,1277.72,51.93,-,187386.83,187955.91,7985.00,0.541,56.31,36.44,23.47,12.92,1.07,35.507
28-Nov-20 17:00,40,LCA-3012,sep-movil-r4,1395.8,61.54,1277.55,47.58,-,199382.44,8307.60,7312.24,0.546,55.61,42.34,27.27,16.00,1.07,36.980
28-Nov-20 18:00,40,LCA-3012,sep-movil-r4,1395.0,60.63,1277.64,46.24,-,199718.70,16629.21,7326.30,0.546,54.06,42.33,27.26,16.80,1.07,38.129
28-Nov-20 19:00,40,LCA-3012,sep-movil-r4,1394.8,61.07,1278.09,46.38,-,199335.71,24934.87,7179.95,0.546,53.31,43.11,27.76,16.82,1.07,37.728
28-Nov-20 20:00,40,LCA-3012,sep-movil-r4,1394.8,61.22,1278.56,46.29,-,199620.75,33252.40,7142.17,0.546,53.26,43.40,27.95,15.68,1.07,35.939
28-Nov-20 21:00,40,LCA-3012,sep-movil-r4,1394.9,60.78,1278.69,45.46,-,199859.36,41579.87,7361.02,0.546,53.21,42.16,27.15,16.72,1.07,38.112
28-Nov-20 22:00,40,LCA-3012,sep-movil-r4,1395.2,60.51,1279.40,43.58,-,199919.89,49909.87,7224.45,0.547,52.42,42.97,27.67,15.94,1.07,36.549
28-Nov-20 23:00,40,LCA-3012,sep-movil-r4,1394.5,60.43,1279.86,42.91,-,199987.46,58242.68,7223.53,0.547,51.98,42.99,27.69,16.85,1.07,37.835
29-Nov-20 0:00,40,LCA-3012,sep-movil-r4,1394.7,60.75,1280.14,43.00,-,199956.20,66574.19,7237.55,0.547,51.71,42.90,27.63,16.32,1.07,37.135
29-Nov-20 1:00,40,LCA-3012,sep-movil-r4,1393.6,60.34,1280.33,47.58,-,199956.77,74905.72,7197.31,0.546,52.24,43.14,27.78,16.83,1.07,37.725
29-Nov-20 2:00,40,LCA-3012,sep-movil-r4,1394.1,61.95,1280.15,48.93,-,199269.95,83208.63,7483.08,0.546,54.48,41.35,26.63,16.09,1.07,37.664
29-Nov-20 3:00,40,LCA-3012,sep-movil-r4,1392.9,60.43,1279.82,45.74,-,199975.13,91540.93,7414.53,0.547,54.75,41.88,26.97,16.41,1.07,37.828
29-Nov-20 4:00,40,LCA-3012,sep-movil-r4,1393.7,60.55,1279.60,46.36,-,199913.59,99870.66,7370.01,0.547,54.02,42.12,27.13,16.69,1.07,38.092
29-Nov-20 5:00,40,LCA-3012,sep-movil-r4,1392.2,60.75,1279.55,46.42,-,199856.29,108198.01,7281.46,0.547,54.14,42.62,27.45,16.41,1.07,37.417
29-Nov-20 6:00,40,LCA-3012,sep-movil-r4,1392.0,60.08,1280.12,46.41,-,198664.14,116475.68,7127.65,0.546,52.45,43.28,27.87,15.32,1.07,35.469
29-Nov-20 7:00,40,LCA-3012,sep-movil-r4,1391.8,60.11,1279.72,45.66,-,197848.84,124719.38,7093.48,0.547,51.83,43.31,27.89,15.81,1.07,36.177
29-Nov-20 8:00,40,LCA-3012,sep-movil-r4,1392.1,54.79,1279.61,45.01,-,198419.56,132986.87,6981.76,0.546,51.66,44.13,28.42,15.40,1.07,35.144
29-Nov-20 9:00,40,LCA-3012,sep-movil-r4,1392.1,55.98,1277.71,44.79,-,199101.53,141282.76,7140.04,0.545,52.32,43.30,27.89,16.73,1.07,37.498
29-Nov-20 10:00,40,LCA-3012,sep-movil-r4,1394.6,57.45,1280.34,46.43,-,199241.90,149584.51,7225.17,0.545,53.15,42.82,27.58,16.83,1.07,37.900
29-Nov-20 11:00,40,LCA-3012,sep-movil-r4,1394.8,58.89,1279.53,46.87,-,198941.79,157873.75,7316.81,0.545,54.04,42.22,27.19,16.96,1.07,38.415
29-Nov-20 12:00,40,LCA-3012,sep-movil-r4,1395.7,58.65,1279.86,47.38,-,198496.20,166144.43,7123.27,0.545,54.25,43.27,27.87,15.96,1.07,36.417
29-Nov-20 13:00,40,LCA-3012,sep-movil-r4,1401.3,60.66,1285.35,49.02,-,198329.89,174408.17,7258.21,0.545,54.78,42.43,27.32,16.17,1.07,37.177
29-Nov-20 14:00,40,LCA-3012,sep-movil-r4,1403.0,60.66,1288.58,50.73,-,197396.47,182633.02,7178.37,0.544,55.07,42.70,27.50,16.25,1.07,37.144
29-Nov-20 15:00,40,LCA-3012,sep-movil-r4,1406.9,60.50,1293.99,49.75,-,196734.63,190830.30,7441.86,0.545,55.55,41.05,26.44,16.53,1.07,38.472
29-Nov-20 16:00,40,LCA-3012,sep-movil-r4,1409.7,60.17,1296.89,48.11,-,195979.29,198996.10,7240.44,0.545,54.91,42.03,27.07,16.30,1.07,37.586
29-Nov-20 18:00,40,LCA-3013,sep-movil-r4,1448.2,60.30,1298.15,49.87,-,223893.91,9328.91,8385.46,0.545,53.61,41.46,26.70,17.88,1.07,40.107
29-Nov-20 19:00,40,LCA-3013,sep-movil-r4,1447.8,60.41,1296.15,48.13,-,225170.96,18711.04,8555.04,0.545,53.26,40.87,26.32,17.79,1.07,40.331
29-Nov-20 20:00,40,LCA-3013,sep-movil-r4,1446.7,60.15,1295.08,48.01,-,225320.65,28099.40,8330.40,0.545,52.89,42.00,27.05,17.53,1.07,39.324
29-Nov-20 21:00,40,LCA-3013,sep-movil-r4,1444.3,60.28,1294.19,46.56,-,226218.79,37525.18,8515.67,0.546,52.24,41.25,26.57,18.10,1.07,40.524
29-Nov-20 22:00,40,LCA-3013,sep-movil-r4,1443.5,61.07,1294.87,48.56,-,227200.97,46991.89,8531.96,0.546,53.88,41.35,26.63,18.25,1.07,40.665
29-Nov-20 23:00,40,LCA-3013,sep-movil-r4,1442.1,60.87,1294.00,48.66,-,227399.12,56466.85,8695.01,0.545,54.56,40.61,26.15,17.19,1.07,39.661
30-Nov-20 0:00,40,LCA-3013,sep-movil-r4,1442.2,60.21,1294.89,49.58,-,226613.07,65909.06,8540.87,0.546,54.22,41.20,26.53,18.20,1.07,40.686
30-Nov-20 1:00,40,LCA-3013,sep-movil-r4,1442.1,60.27,1294.81,48.00,-,226922.73,75364.18,8500.95,0.546,54.25,41.45,26.69,17.70,1.07,39.870
30-Nov-20 2:00,40,LCA-3013,sep-movil-r4,1441.6,59.78,1294.93,46.65,-,227647.41,84849.48,8623.81,0.546,54.10,40.99,26.40,18.31,1.07,40.955
30-Nov-20 3:00,40,LCA-3013,sep-movil-r4,1440.5,59.25,1295.14,46.13,-,227957.68,94347.72,8539.72,0.546,53.78,41.45,26.69,18.14,1.07,40.461
30-Nov-20 4:00,40,LCA-3013,sep-movil-r4,1440.7,59.18,1295.08,46.34,-,228102.07,103851.97,8353.67,0.545,53.57,42.40,27.31,18.02,1.07,39.757
30-Nov-20 5:00,40,LCA-3013,sep-movil-r4,1441.0,59.23,1295.24,47.32,-,227632.49,113336.66,8241.24,0.546,53.84,42.89,27.62,17.87,1.07,39.282
30-Nov-20 6:00,40,LCA-3013,sep-movil-r4,1441.7,57.97,1294.68,46.77,-,226762.55,122785.10,8733.03,0.546,53.00,40.32,25.97,17.61,1.07,40.412
30-Nov-20 7:00,40,LCA-3013,sep-movil-r4,1441.8,59.18,1294.42,47.69,-,226786.91,132234.55,8408.63,0.545,53.32,41.88,26.97,17.89,1.07,39.879
30-Nov-20 8:00,40,LCA-3013,sep-movil-r4,1443.6,60.45,1294.35,47.56,-,227428.37,141710.74,8817.72,0.544,53.21,40.05,25.79,17.90,1.07,40.968
30-Nov-20 9:00,40,LCA-3013,sep-movil-r4,1444.4,60.81,1294.07,48.50,-,227449.17,151187.79,8936.79,0.545,54.42,39.52,25.45,18.20,1.07,41.694
30-Nov-20 10:00,40,LCA-3013,sep-movil-r4,1446.0,61.78,1294.40,48.46,-,227597.77,160671.03,8611.42,0.545,53.89,41.04,26.43,18.16,1.07,40.727
30-Nov-20 11:00,40,LCA-3013,sep-movil-r4,1445.6,63.16,1293.60,51.41,-,227597.80,170154.27,8694.04,0.544,55.31,40.65,26.18,18.36,1.07,41.223
